datetime,device,location,type,value,date,time,day,hour,activity
2019-09-23 15:59:20.199635+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-23,15:59:20,2,15,False
2019-09-23 15:59:22.560888+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,15:59:23,2,15,False
2019-09-23 16:43:07.797472+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,92,2019-09-23,16:43:08,2,16,True
2019-09-23 16:44:45.652690+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,16:44:46,2,16,False
2019-09-23 16:52:02.828007+00:00,c2a601d9-9,Gym lower,Luminance,40,2019-09-23,16:52:03,2,16,True
2019-09-23 16:52:59.726672+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-23,16:53:00,2,16,False
2019-09-23 16:59:11.227749+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,16:59:11,2,16,False
2019-09-23 16:59:19.156421+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-23,16:59:19,2,16,False
2019-09-23 17:43:06.696545+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,128,2019-09-23,17:43:07,2,17,True
2019-09-23 17:44:44.556089+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,17:44:45,2,17,False
2019-09-23 17:52:01.775637+00:00,c2a601d9-9,Gym lower,Luminance,22,2019-09-23,17:52:02,2,17,True
2019-09-23 17:52:58.707028+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-23,17:52:59,2,17,False
2019-09-23 17:59:12.718649+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,17:59:13,2,17,False
2019-09-23 17:59:18.130559+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-23,17:59:18,2,17,False
2019-09-23 18:43:05.828964+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,146,2019-09-23,18:43:06,2,18,True
2019-09-23 18:44:43.627424+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,18:44:44,2,18,False
2019-09-23 18:52:00.804741+00:00,c2a601d9-9,Gym lower,Luminance,36,2019-09-23,18:52:01,2,18,True
2019-09-23 18:52:57.736072+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,18,2019-09-23,18:52:58,2,18,False
2019-09-23 18:59:09.177073+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,18:59:09,2,18,False
2019-09-23 18:59:17.129291+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,132,2019-09-23,18:59:17,2,18,True
2019-09-23 19:43:04.783768+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,140,2019-09-23,19:43:05,2,19,True
2019-09-23 19:44:42.537335+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-23,19:44:43,2,19,False
2019-09-23 19:51:59.825355+00:00,c2a601d9-9,Gym lower,Luminance,37,2019-09-23,19:52:00,2,19,True
2019-09-23 19:52:56.761570+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,19,2019-09-23,19:52:57,2,19,False
2019-09-23 19:59:09.383695+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,19:59:09,2,19,False
2019-09-23 19:59:16.141409+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,131,2019-09-23,19:59:16,2,19,True
2019-09-23 20:43:03.766809+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,137,2019-09-23,20:43:04,2,20,True
2019-09-23 20:44:41.531816+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,20:44:42,2,20,False
2019-09-23 20:51:58.785558+00:00,c2a601d9-9,Gym lower,Luminance,37,2019-09-23,20:51:59,2,20,True
2019-09-23 20:52:55.739038+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,16,2019-09-23,20:52:56,2,20,False
2019-09-23 20:59:07.236919+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,20:59:07,2,20,False
2019-09-23 20:59:15.108810+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,129,2019-09-23,20:59:15,2,20,True
2019-09-23 21:43:02.846400+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,150,2019-09-23,21:43:03,2,21,True
2019-09-23 21:44:40.521706+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,21:44:41,2,21,False
2019-09-23 21:51:57.826830+00:00,c2a601d9-9,Gym lower,Luminance,36,2019-09-23,21:51:58,2,21,True
2019-09-23 21:52:54.803647+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,16,2019-09-23,21:52:55,2,21,False
2019-09-23 21:59:06.348494+00:00,c2a601d9-7,Bathroom,Luminance,67,2019-09-23,21:59:06,2,21,True
2019-09-23 21:59:14.169805+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,131,2019-09-23,21:59:14,2,21,True
2019-09-23 22:43:01.856552+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,154,2019-09-23,22:43:02,2,22,True
2019-09-23 22:44:39.669648+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-23,22:44:40,2,22,False
2019-09-23 22:51:56.798368+00:00,c2a601d9-9,Gym lower,Luminance,24,2019-09-23,22:51:57,2,22,True
2019-09-23 22:52:53.783860+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,15,2019-09-23,22:52:54,2,22,False
2019-09-23 22:53:22.170594+00:00,c2a601d9-7,Bathroom,Luminance,73,2019-09-23,22:53:22,2,22,True
2019-09-23 22:59:13.111390+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,126,2019-09-23,22:59:13,2,22,True
2019-09-23 23:43:00.845127+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,150,2019-09-23,23:43:01,2,23,True
2019-09-23 23:44:38.484893+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-23,23:44:38,2,23,False
2019-09-23 23:51:55.760819+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-23,23:51:56,2,23,False
2019-09-23 23:52:52.895141+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-23,23:52:53,2,23,False
2019-09-23 23:53:16.495682+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-23,23:53:16,2,23,False
2019-09-23 23:59:12.093085+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-23,23:59:12,2,23,False
2019-09-24 00:42:59.881608+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,00:43:00,3,0,False
2019-09-24 00:44:37.578928+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,00:44:38,3,0,False
2019-09-24 00:51:54.807168+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,00:51:55,3,0,False
2019-09-24 00:52:51.818414+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,00:52:52,3,0,False
2019-09-24 00:53:18.200731+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,00:53:18,3,0,False
2019-09-24 00:59:11.128573+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,00:59:11,3,0,False
2019-09-24 01:42:59.018146+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,01:42:59,3,1,False
2019-09-24 01:44:36.463604+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,01:44:36,3,1,False
2019-09-24 01:51:53.749377+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,01:51:54,3,1,False
2019-09-24 01:52:50.783735+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,01:52:51,3,1,False
2019-09-24 01:53:14.526360+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,01:53:15,3,1,False
2019-09-24 01:59:10.071820+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,01:59:10,3,1,False
2019-09-24 02:42:57.924802+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,02:42:58,3,2,False
2019-09-24 02:44:35.543618+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,02:44:36,3,2,False
2019-09-24 02:51:52.793933+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,02:51:53,3,2,False
2019-09-24 02:52:49.838656+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,02:52:50,3,2,False
2019-09-24 02:53:13.575967+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,02:53:14,3,2,False
2019-09-24 02:59:09.111795+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,02:59:09,3,2,False
2019-09-24 03:42:56.970771+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,03:42:57,3,3,False
2019-09-24 03:44:34.526835+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,03:44:35,3,3,False
2019-09-24 03:51:51.810088+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,03:51:52,3,3,False
2019-09-24 03:52:48.849243+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,03:52:49,3,3,False
2019-09-24 03:53:12.600598+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,03:53:13,3,3,False
2019-09-24 03:59:08.102372+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,03:59:08,3,3,False
2019-09-24 04:42:55.930699+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,04:42:56,3,4,False
2019-09-24 04:44:33.514883+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,04:44:34,3,4,False
2019-09-24 04:51:50.747241+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,04:51:51,3,4,False
2019-09-24 04:52:47.816467+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,04:52:48,3,4,False
2019-09-24 04:53:11.550907+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,04:53:12,3,4,False
2019-09-24 04:59:07.054969+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,04:59:07,3,4,False
2019-09-24 05:42:55.017196+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,05:42:55,3,5,False
2019-09-24 05:44:32.376458+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,05:44:32,3,5,False
2019-09-24 05:51:49.796145+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,05:51:50,3,5,False
2019-09-24 05:52:46.892065+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,05:52:47,3,5,False
2019-09-24 05:53:10.625867+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,05:53:11,3,5,False
2019-09-24 05:59:06.094996+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,05:59:06,3,5,False
2019-09-24 06:42:54.003093+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,06:42:54,3,6,False
2019-09-24 06:44:31.322132+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,06:44:31,3,6,False
2019-09-24 06:51:48.771901+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,06:51:49,3,6,False
2019-09-24 06:52:45.858220+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,06:52:46,3,6,False
2019-09-24 06:53:09.597433+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,06:53:10,3,6,False
2019-09-24 06:59:05.087588+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,06:59:05,3,6,False
2019-09-24 07:42:53.065410+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,148,2019-09-24,07:42:53,3,7,True
2019-09-24 07:44:30.301098+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,07:44:30,3,7,False
2019-09-24 07:51:47.738780+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,07:51:48,3,7,False
2019-09-24 07:52:44.891689+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,07:52:45,3,7,False
2019-09-24 07:53:10.074121+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,07:53:10,3,7,False
2019-09-24 07:59:04.047339+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,136,2019-09-24,07:59:04,3,7,True
2019-09-24 08:42:52.019426+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,128,2019-09-24,08:42:52,3,8,True
2019-09-24 08:44:29.317105+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-24,08:44:29,3,8,False
2019-09-24 08:51:47.951667+00:00,c2a601d9-9,Gym lower,Luminance,66,2019-09-24,08:51:48,3,8,True
2019-09-24 08:52:43.877308+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,08:52:44,3,8,False
2019-09-24 08:53:19.448318+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,08:53:19,3,8,False
2019-09-24 08:59:03.053997+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,136,2019-09-24,08:59:03,3,8,True
2019-09-24 09:42:51.050060+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,126,2019-09-24,09:42:51,3,9,True
2019-09-24 09:44:28.322410+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-24,09:44:28,3,9,False
2019-09-24 09:51:45.722042+00:00,c2a601d9-9,Gym lower,Luminance,89,2019-09-24,09:51:46,3,9,True
2019-09-24 09:52:42.923421+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,09:52:43,3,9,False
2019-09-24 09:59:02.022159+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,150,2019-09-24,09:59:02,3,9,True
2019-09-24 10:42:50.394897+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,143,2019-09-24,10:42:50,3,10,True
2019-09-24 10:42:50.419457+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,143,2019-09-24,10:42:50,3,10,True
2019-09-24 10:42:50.634371+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,143,2019-09-24,10:42:51,3,10,True
2019-09-24 10:42:50.733341+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,143,2019-09-24,10:42:51,3,10,True
2019-09-24 10:42:50.824908+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,143,2019-09-24,10:42:51,3,10,True
2019-09-24 10:44:27.242961+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,10:44:27,3,10,False
2019-09-24 10:51:44.664919+00:00,c2a601d9-9,Gym lower,Luminance,87,2019-09-24,10:51:45,3,10,True
2019-09-24 10:52:42.426947+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,10,2019-09-24,10:52:42,3,10,False
2019-09-24 10:59:00.975751+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,152,2019-09-24,10:59:01,3,10,True
2019-09-24 11:22:21.204291+00:00,c2a601d9-6,Lab middle room,Luminance,58,2019-09-24,11:22:21,3,11,True
2019-09-24 11:42:49.176661+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,43,2019-09-24,11:42:49,3,11,True
2019-09-24 11:44:26.261584+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,3,2019-09-24,11:44:26,3,11,False
2019-09-24 11:51:43.660197+00:00,c2a601d9-9,Gym lower,Luminance,86,2019-09-24,11:51:44,3,11,True
2019-09-24 11:52:40.830121+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,10,2019-09-24,11:52:41,3,11,False
2019-09-24 11:53:04.588170+00:00,c2a601d9-7,Bathroom,Luminance,29,2019-09-24,11:53:05,3,11,True
2019-09-24 11:58:59.969028+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,152,2019-09-24,11:59:00,3,11,True
2019-09-24 12:42:48.407136+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,144,2019-09-24,12:42:48,3,12,True
2019-09-24 12:44:25.159237+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,12:44:25,3,12,False
2019-09-24 12:51:42.665264+00:00,c2a601d9-9,Gym lower,Luminance,85,2019-09-24,12:51:43,3,12,True
2019-09-24 12:52:39.859722+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,12:52:40,3,12,False
2019-09-24 12:53:03.618838+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,12:53:04,3,12,False
2019-09-24 12:58:58.983096+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,149,2019-09-24,12:58:59,3,12,True
2019-09-24 13:42:47.885777+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,151,2019-09-24,13:42:48,3,13,True
2019-09-24 13:44:24.201540+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,13:44:24,3,13,False
2019-09-24 13:51:41.693885+00:00,c2a601d9-9,Gym lower,Luminance,85,2019-09-24,13:51:42,3,13,True
2019-09-24 13:52:38.887965+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,10,2019-09-24,13:52:39,3,13,False
2019-09-24 13:53:02.648908+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,13:53:03,3,13,False
2019-09-24 13:58:58.012662+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,152,2019-09-24,13:58:58,3,13,True
2019-09-24 14:42:46.117245+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,149,2019-09-24,14:42:46,3,14,True
2019-09-24 14:44:23.203955+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,14:44:23,3,14,False
2019-09-24 14:51:40.811237+00:00,c2a601d9-9,Gym lower,Luminance,86,2019-09-24,14:51:41,3,14,True
2019-09-24 14:52:37.874462+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,10,2019-09-24,14:52:38,3,14,False
2019-09-24 14:53:01.644846+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,14:53:02,3,14,False
2019-09-24 14:58:56.983931+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,150,2019-09-24,14:58:57,3,14,True
2019-09-24 15:42:45.212720+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,131,2019-09-24,15:42:45,3,15,True
2019-09-24 15:44:22.079008+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,15:44:22,3,15,False
2019-09-24 15:51:39.642632+00:00,c2a601d9-9,Gym lower,Luminance,87,2019-09-24,15:51:40,3,15,True
2019-09-24 15:52:37.388755+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,15:52:37,3,15,False
2019-09-24 15:53:01.802531+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,15:53:02,3,15,False
2019-09-24 15:58:55.969780+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,144,2019-09-24,15:58:56,3,15,True
2019-09-24 16:42:44.329473+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,139,2019-09-24,16:42:44,3,16,True
2019-09-24 16:44:21.164723+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,7,2019-09-24,16:44:21,3,16,False
2019-09-24 16:51:38.676730+00:00,c2a601d9-9,Gym lower,Luminance,86,2019-09-24,16:51:39,3,16,True
2019-09-24 16:52:35.785224+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,9,2019-09-24,16:52:36,3,16,False
2019-09-24 16:53:04.923473+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,16:53:05,3,16,False
2019-09-24 16:58:54.982720+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,144,2019-09-24,16:58:55,3,16,True
2019-09-24 17:42:43.383107+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,140,2019-09-24,17:42:43,3,17,True
2019-09-24 17:44:20.103759+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-24,17:44:20,3,17,False
2019-09-24 17:51:49.173790+00:00,c2a601d9-9,Gym lower,Luminance,89,2019-09-24,17:51:49,3,17,True
2019-09-24 17:52:34.789115+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,10,2019-09-24,17:52:35,3,17,False
2019-09-24 17:53:09.566274+00:00,c2a601d9-7,Bathroom,Luminance,0,2019-09-24,17:53:10,3,17,False
2019-09-24 17:58:53.988772+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,150,2019-09-24,17:58:54,3,17,True
2019-09-24 18:42:42.664552+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,139,2019-09-24,18:42:43,3,18,True
2019-09-24 18:42:42.716429+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,139,2019-09-24,18:42:43,3,18,True
2019-09-24 18:42:42.785019+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,139,2019-09-24,18:42:43,3,18,True
2019-09-24 18:44:19.134043+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-24,18:44:19,3,18,False
2019-09-24 18:51:36.625097+00:00,c2a601d9-9,Gym lower,Luminance,85,2019-09-24,18:51:37,3,18,True
2019-09-24 18:52:33.758990+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,18:52:34,3,18,False
2019-09-24 18:58:52.958739+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,18:58:53,3,18,False
2019-09-24 19:42:41.378767+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,137,2019-09-24,19:42:41,3,19,True
2019-09-24 19:44:18.097714+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,6,2019-09-24,19:44:18,3,19,False
2019-09-24 19:51:38.818621+00:00,c2a601d9-9,Gym lower,Luminance,84,2019-09-24,19:51:39,3,19,True
2019-09-24 19:52:32.832033+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,1,2019-09-24,19:52:33,3,19,False
2019-09-24 19:58:51.985122+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,19:58:52,3,19,False
2019-09-24 20:42:40.671812+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,131,2019-09-24,20:42:41,3,20,True
2019-09-24 20:44:17.300528+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,5,2019-09-24,20:44:17,3,20,False
2019-09-24 20:51:40.475913+00:00,c2a601d9-9,Gym lower,Luminance,85,2019-09-24,20:51:40,3,20,True
2019-09-24 20:51:41.729584+00:00,c2a601d9-9,Gym lower,Luminance,85,2019-09-24,20:51:42,3,20,True
2019-09-24 20:52:31.804639+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,2,2019-09-24,20:52:32,3,20,False
2019-09-24 20:58:50.916930+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,20:58:51,3,20,False
2019-09-24 21:42:39.327213+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,21:42:39,3,21,False
2019-09-24 21:44:15.997807+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,21:44:16,3,21,False
2019-09-24 21:51:33.617449+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,21:51:34,3,21,False
2019-09-24 21:52:30.800537+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,21:52:31,3,21,False
2019-09-24 21:58:49.899157+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,21:58:50,3,21,False
2019-09-24 22:42:39.186655+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,22:42:39,3,22,False
2019-09-24 22:42:39.320781+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,22:42:39,3,22,False
2019-09-24 22:42:39.551406+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-24,22:42:40,3,22,False
2019-09-24 22:44:15.022056+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,22:44:15,3,22,False
2019-09-24 22:51:32.661350+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,22:51:33,3,22,False
2019-09-24 22:52:29.857724+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,22:52:30,3,22,False
2019-09-24 22:58:48.929701+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,22:58:49,3,22,False
2019-09-24 23:42:37.470887+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,150,2019-09-24,23:42:37,3,23,True
2019-09-24 23:44:14.157266+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-24,23:44:14,3,23,False
2019-09-24 23:51:33.051290+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-24,23:51:33,3,23,False
2019-09-24 23:52:28.871233+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-24,23:52:29,3,23,False
2019-09-24 23:58:47.950464+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-24,23:58:48,3,23,False
2019-09-25 00:42:36.758443+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-25,00:42:37,4,0,False
2019-09-25 00:44:13.020983+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-25,00:44:13,4,0,False
2019-09-25 00:51:32.101515+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-25,00:51:32,4,0,False
2019-09-25 00:51:32.168184+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-25,00:51:32,4,0,False
2019-09-25 00:52:27.838519+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-25,00:52:28,4,0,False
2019-09-25 00:58:46.890635+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-25,00:58:47,4,0,False
2019-09-25 01:42:35.593629+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-25,01:42:36,4,1,False
2019-09-25 01:44:11.960093+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-25,01:44:12,4,1,False
2019-09-25 01:51:31.188240+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-25,01:51:31,4,1,False
2019-09-25 01:52:26.922281+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-25,01:52:27,4,1,False
2019-09-25 01:58:45.927618+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-25,01:58:46,4,1,False
2019-09-25 02:42:34.485114+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-25,02:42:34,4,2,False
2019-09-25 02:44:11.053357+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-25,02:44:11,4,2,False
2019-09-25 02:51:29.969322+00:00,c2a601d9-9,Gym lower,Luminance,0,2019-09-25,02:51:30,4,2,False
2019-09-25 02:52:25.837267+00:00,c2a601d9-3,Sleeping Quarters lower,Luminance,0,2019-09-25,02:52:26,4,2,False
2019-09-25 02:58:44.891023+00:00,c2a601d9-2,Sleeping Quarters upper,Luminance,0,2019-09-25,02:58:45,4,2,False
2019-09-25 03:42:33.437730+00:00,c2a601d9-4,Kitchen Lab Table,Luminance,0,2019-09-25,03:42:33,4,3,False
2019-09-25 03:44:09.910687+00:00,c2a601d9-5,Kitchen behind glovebox,Luminance,0,2019-09-25,03:44:10,4,3,False
